Timestamp,SolarGeneration,AirTemperature,RelativeHumidity,WindSpeed,WindDirection
2020-03-05 19:15:00,0.514,20.77333333,68.13333333,18.1,SW
2020-03-05 19:30:00,0.201,20.31333333,70.2,15.06,SW
2020-03-05 19:45:00,0.0,19.9,71.93333333,13.96,SW
2020-03-05 20:00:00,0.0,19.58666667,73.0,12.88,SW
2020-03-05 20:15:00,0.0,19.34,73.46666667,12.04,SW
2020-03-05 20:30:00,0.0,19.08666667,73.66666667,10.96,SW
2020-03-05 20:45:00,0.0,19.14,71.6,13.48,SW
2020-03-05 21:00:00,0.0,18.8,72.6,9.16,S
2020-03-05 21:15:00,0.0,18.42666667,74.46666667,9.946666667,SW
2020-03-05 21:30:00,0.0,18.20666667,75.66666667,9.04,S
2020-03-05 21:45:00,0.0,18.24,75.46666667,10.24,S
2020-03-05 22:00:00,0.0,18.30666667,74.73333333,11.92,S
2020-03-05 22:15:00,0.0,18.19333333,74.06666667,12.88,S
2020-03-05 22:30:00,0.0,18.11333333,73.26666667,13.6,S
2020-03-05 22:45:00,0.0,17.98,73.8,13.24,S
2020-03-05 23:00:00,0.0,17.88,73.93333333,15.92,SW
2020-03-05 23:15:00,0.0,17.75333333,74.33333333,14.44,S
2020-03-05 23:30:00,0.0,17.75333333,74.46666667,14.44,S
2020-03-05 23:45:00,0.0,17.71333333,74.66666667,12.76,S
2020-03-06 00:00:00,0.0,17.62,75.06666667,10.36,S
2020-03-06 00:15:00,0.0,17.53333333,75.0,9.28,SW
2020-03-06 00:30:00,0.0,17.56,74.66666667,10.96,SW
2020-03-06 00:45:00,0.0,17.38,75.26666667,9.76,SW
2020-03-06 01:00:00,0.0,17.32666667,76.33333333,12.64,SW
2020-03-06 01:15:00,0.0,17.26666667,77.13333333,15.54,SW
2020-03-06 01:30:00,0.0,17.11333333,77.86666667,15.28,SW
2020-03-06 01:45:00,0.0,16.94,78.0,15.18,SW
2020-03-06 02:00:00,0.0,16.80666667,78.13333333,14.56,SW
2020-03-06 02:15:00,0.0,16.65333333,78.13333333,15.08,SW
2020-03-06 02:30:00,0.0,16.56,78.0,14.82,SW
2020-03-06 02:45:00,0.0,16.33333333,78.0,12.76,SW
2020-03-06 03:00:00,0.0,16.26,77.2,13.24,S
2020-03-06 03:15:00,0.0,15.96666667,77.86666667,10.84,S
2020-03-06 03:30:00,0.0,15.69333333,78.33333333,10.36,SW
2020-03-06 03:45:00,0.0,15.55333333,78.8,9.28,SW
2020-03-06 04:00:00,0.0,15.28666667,80.13333333,11.32,SW
2020-03-06 04:15:00,0.0,15.18666667,80.73333333,11.32,SW
2020-03-06 04:30:00,0.0,15.06666667,81.6,10.12,SW
2020-03-06 04:45:00,0.0,14.78,83.13333333,8.413333332999999,SW
2020-03-06 05:00:00,0.0,14.69333333,85.26666667,10.36,SW
2020-03-06 05:15:00,0.0,14.64,86.0,9.16,SW
2020-03-06 05:30:00,0.0,14.56666667,86.93333333,10.12,SW
2020-03-06 05:45:00,0.0,14.96666667,86.73333333,11.44,SW
2020-03-06 06:00:00,0.0,15.21333333,85.53333333,10.12,SW
2020-03-06 06:15:00,0.0,15.39333333,84.53333333,9.76,S
2020-03-06 06:30:00,0.0,15.42,84.13333333,8.92,S
2020-03-06 06:45:00,0.0,15.42666667,84.6,8.68,S
2020-03-06 07:00:00,0.0,15.34,84.0,7.4,SW
2020-03-06 07:15:00,0.0,14.84666667,85.0,7.16,SW
2020-03-06 07:30:00,0.0,15.06,85.2,9.52,S
2020-03-06 07:45:00,0.0,15.59333333,82.73333333,7.84,S
2020-03-06 08:00:00,0.0,16.15333333,78.2,9.76,S
2020-03-06 08:15:00,0.824,16.16666667,73.8,14.94,S
2020-03-06 08:30:00,1.649,16.12666667,70.13333333,16.52,S
2020-03-06 08:45:00,2.047,16.59333333,68.8,16.36,S
2020-03-06 09:00:00,0.0,16.84,67.53333333,21.88,S
2020-03-06 09:15:00,0.0,16.70666667,67.6,23.84,S
2020-03-06 09:30:00,1.73,16.88,68.0,20.12,S
2020-03-06 09:45:00,1.908,16.9,66.33333333,20.16,S
2020-03-06 10:00:00,1.707,17.09333333,64.73333333,16.88,S
2020-03-06 10:15:00,2.672,17.07333333,64.53333333,14.32,S
2020-03-06 10:30:00,3.95,17.7,62.46666667,17.26,SW
2020-03-06 10:45:00,6.854,18.13333333,60.33333333,17.18,S
2020-03-06 11:00:00,6.352,18.12666667,59.4,18.48,S
2020-03-06 11:15:00,5.938,18.47333333,58.2,18.26,S
2020-03-06 11:30:00,7.244,19.04,57.0,19.66,S
2020-03-06 11:45:00,6.836,19.22666667,55.33333333,20.28,S
2020-03-06 12:00:00,5.629,19.67333333,54.4,17.78,S
2020-03-06 12:15:00,0.0,20.19333333,53.0,21.46,S
2020-03-06 12:30:00,6.394,19.5,53.73333333,22.86,S
2020-03-06 12:45:00,5.524,20.29333333,52.0,22.08,SW
2020-03-06 13:00:00,0.0,19.81333333,52.4,18.14,S
2020-03-06 13:15:00,5.203,19.93333333,52.73333333,22.5,S
2020-03-06 13:30:00,6.92,20.52,51.26666667,22.34,S
2020-03-06 13:45:00,4.305,20.17333333,51.26666667,21.14,S
2020-03-06 14:00:00,0.0,20.40666667,50.73333333,20.26,S
2020-03-06 14:15:00,4.911,20.71333333,49.6,22.88,SW
2020-03-06 14:30:00,0.0,20.62,49.26666667,24.06,SW
2020-03-06 14:45:00,7.264,20.6,48.26666667,21.0,S
2020-03-06 15:00:00,6.931,21.01333333,47.0,20.36,S
2020-03-06 15:15:00,6.167,21.09333333,45.86666667,22.46,SW
2020-03-06 15:30:00,5.865,20.83333333,46.73333333,20.24,S
2020-03-06 15:45:00,6.631,20.47333333,47.13333333,20.02,S
2020-03-06 16:00:00,6.783,20.38666667,46.2,19.42,S
2020-03-06 16:15:00,6.935,20.89333333,45.86666667,19.42,S
2020-03-06 16:30:00,0.0,20.58666667,46.66666667,20.68,SW
2020-03-06 16:45:00,0.0,21.24,43.86666667,18.66,SW
2020-03-06 17:00:00,4.448,21.44,44.33333333,18.86,S
2020-03-06 17:15:00,3.988,20.86666667,44.93333333,18.86,S
2020-03-06 17:30:00,5.962,20.74666667,44.46666667,17.88,S
2020-03-06 17:45:00,4.121,20.7,44.6,19.64,S
2020-03-06 18:00:00,3.276,20.28,45.66666667,20.14,S
2020-03-06 18:15:00,4.011,19.88666667,48.2,24.36666667,S
2020-03-06 18:30:00,1.396,19.46666667,48.6,20.9,S
2020-03-06 18:45:00,0.0,19.20666667,48.33333333,20.52,S
2020-03-06 19:00:00,0.0,18.80666667,50.13333333,22.02,S
2020-03-06 19:15:00,0.234,18.6,50.73333333,15.04,S
2020-03-06 19:30:00,0.195,18.47333333,52.46666667,15.78,S
2020-03-06 19:45:00,0.0,18.3,53.66666667,13.72,S
2020-03-06 20:00:00,0.0,18.28666667,51.2,13.12,S
2020-03-06 20:15:00,0.0,18.16666667,53.06666667,12.76,S
2020-03-06 20:30:00,0.0,17.94666667,55.13333333,15.68,S
2020-03-06 20:45:00,0.0,17.45333333,60.13333333,15.64,S
2020-03-06 21:00:00,0.0,17.24666667,61.13333333,14.68,S
2020-03-06 21:15:00,0.0,17.05333333,63.13333333,14.32,S
2020-03-06 21:30:00,0.0,16.77333333,66.26666667,18.24,SE
2020-03-06 21:45:00,0.0,16.45333333,69.6,20.4,SE
2020-03-06 22:00:00,0.0,16.20666667,69.46666667,22.02,S
2020-03-06 22:15:00,0.0,15.98666667,70.13333333,20.74,S
2020-03-06 22:30:00,0.0,15.78666667,70.6,21.14,S
2020-03-06 22:45:00,0.0,15.56,70.93333333,19.26,S
2020-03-06 23:00:00,0.0,15.22,68.26666667,22.02,S
2020-03-06 23:15:00,0.0,15.27333333,65.46666667,19.38,S
2020-03-06 23:30:00,0.0,15.28666667,65.06666667,16.9,S
2020-03-06 23:45:00,0.0,15.2,65.06666667,18.12,S
2020-03-07 00:00:00,0.0,15.12666667,66.26666667,18.76,S
2020-03-07 00:15:00,0.0,14.92,66.8,20.22,S
2020-03-07 00:30:00,0.0,14.60666667,67.6,23.1,S
2020-03-07 00:45:00,0.0,14.32,67.86666667,23.1,S
2020-03-07 01:00:00,0.0,14.06666667,68.13333333,23.96,S
2020-03-07 01:15:00,0.0,13.99333333,68.13333333,20.52,S
2020-03-07 01:30:00,0.0,13.91333333,68.2,20.38,S
2020-03-07 01:45:00,0.0,13.76666667,68.0,23.2,S
2020-03-07 02:00:00,0.0,13.70666667,68.0,23.22,S
2020-03-07 02:15:00,0.0,13.72666667,68.53333333,17.76,S
2020-03-07 02:30:00,0.0,13.49333333,69.0,23.12,S
2020-03-07 02:45:00,0.0,13.22666667,69.93333333,20.36,S
2020-03-07 03:00:00,0.0,13.22666667,69.86666667,18.66,S
2020-03-07 03:15:00,0.0,12.97333333,70.4,15.08,S
2020-03-07 03:30:00,0.0,12.74,71.0,15.18,S
2020-03-07 03:45:00,0.0,12.64,71.0,15.28,S
2020-03-07 04:00:00,0.0,12.56,71.2,15.42,S
2020-03-07 04:15:00,0.0,12.37333333,72.0,13.72,S
2020-03-07 04:30:00,0.0,12.45333333,71.53333333,19.74,S
2020-03-07 04:45:00,0.0,12.55333333,71.0,19.24,S
2020-03-07 05:00:00,0.0,12.51333333,72.4,19.26,S
2020-03-07 05:15:00,0.0,12.53333333,72.86666667,20.5,S
2020-03-07 05:30:00,0.0,12.58,72.2,22.98,S
2020-03-07 05:45:00,0.0,12.58666667,71.93333333,22.12,S
2020-03-07 06:00:00,0.0,12.42666667,72.26666667,20.8,S
2020-03-07 06:15:00,0.0,12.41333333,72.06666667,20.5,S
2020-03-07 06:30:00,0.0,12.26,71.93333333,20.66,S
2020-03-07 06:45:00,0.0,12.08,71.73333333,18.88,S
2020-03-07 07:00:00,0.0,12.01333333,71.66666667,21.44,S
2020-03-07 07:15:00,0.0,11.97333333,71.86666667,18.38,S
2020-03-07 07:30:00,0.0,12.10666667,72.0,17.74,S
2020-03-07 07:45:00,0.141,12.48666667,71.46666667,20.9,S
2020-03-07 08:00:00,0.241,12.92,69.93333333,22.02,S
2020-03-07 08:15:00,0.526,13.42,68.06666667,23.38,S
2020-03-07 08:30:00,1.016,13.94,65.46666667,24.08,S
2020-03-07 08:45:00,1.656,14.28,63.93333333,25.54666667,S
2020-03-07 09:00:00,2.404,14.74,63.66666667,24.68,S
2020-03-07 09:15:00,3.216,15.18666667,62.93333333,25.02,S
2020-03-07 09:30:00,3.907,15.68666667,61.86666667,23.5,S
2020-03-07 09:45:00,4.525,16.12,60.26666667,24.34,S
2020-03-07 10:00:00,5.089,16.57333333,58.0,23.12,S
2020-03-07 10:15:00,5.624,17.17333333,56.0,19.88,S
2020-03-07 10:30:00,6.114,17.61333333,54.26666667,22.0,S
2020-03-07 10:45:00,6.578,17.86,54.26666667,23.24,S
2020-03-07 11:00:00,6.965,18.11333333,52.6,25.5,SE
2020-03-07 11:15:00,7.116,18.61333333,52.0,21.5,S
2020-03-07 11:30:00,7.253,18.80666667,52.4,25.52,S
2020-03-07 11:45:00,7.371,19.18666667,51.4,24.82,S
2020-03-07 12:00:00,7.454,19.73333333,50.46666667,21.44,S
2020-03-07 12:15:00,7.563,19.84666667,49.4,20.5,S
2020-03-07 12:30:00,7.616,20.42,48.0,23.46,S
2020-03-07 12:45:00,7.707,20.32,49.06666667,23.56,S
2020-03-07 13:00:00,7.73,20.70666667,48.33333333,20.28,S
2020-03-07 13:15:00,7.736,20.91333333,47.93333333,22.72,S
2020-03-07 13:30:00,7.726,21.52,46.93333333,19.86,S
2020-03-07 13:45:00,7.74,21.54,45.8,23.34,S
2020-03-07 14:00:00,7.678,21.75333333,45.06666667,22.72,S
2020-03-07 14:15:00,7.656,21.85333333,45.2,20.74,S
2020-03-07 14:30:00,7.55,22.12,44.26666667,20.86,S
2020-03-07 14:45:00,7.519,22.43333333,44.0,19.46,S
2020-03-07 15:00:00,7.448,22.54,42.13333333,18.76,S
2020-03-07 15:15:00,7.338,22.39333333,40.13333333,20.06,S
2020-03-07 15:30:00,7.208,22.7,41.06666667,17.92,S
2020-03-07 15:45:00,7.07,22.99333333,39.2,17.14,S
2020-03-07 16:00:00,6.917,22.89333333,39.86666667,19.42,S
2020-03-07 16:15:00,6.798,22.93333333,40.53333333,18.14,S
2020-03-07 16:30:00,6.584,22.82,41.13333333,20.38,S
2020-03-07 16:45:00,6.43,22.52,41.93333333,20.0,S
2020-03-07 17:00:00,6.003,22.29333333,42.8,21.12,S
2020-03-07 17:15:00,5.532,22.05333333,43.73333333,20.38,S
2020-03-07 17:30:00,4.966,21.84,44.2,22.54,S
2020-03-07 17:45:00,4.379,21.40666667,45.6,22.36,S
2020-03-07 18:00:00,3.775,21.12,46.26666667,21.98,S
2020-03-07 18:15:00,3.16,20.53333333,48.13333333,21.62,S
2020-03-07 18:30:00,2.539,20.16666667,49.2,20.74,S
2020-03-07 18:45:00,1.932,19.8,49.2,21.52,S
2020-03-07 19:00:00,1.331,19.37333333,51.33333333,22.78,S
2020-03-07 19:15:00,0.815,18.71333333,52.66666667,21.36,S
2020-03-07 19:30:00,0.39,17.96,55.8,22.26,S
2020-03-07 19:45:00,0.116,17.40666667,57.13333333,18.84,S
2020-03-07 20:00:00,0.0,17.08,58.4,21.62,S
2020-03-07 20:15:00,0.0,16.70666667,60.13333333,20.28,S
2020-03-07 20:30:00,0.0,16.38666667,61.53333333,17.64,S
2020-03-07 20:45:00,0.0,16.06666667,63.66666667,17.38,S
2020-03-07 21:00:00,0.0,15.82,65.8,17.0,S
2020-03-07 21:15:00,0.0,15.51333333,69.06666667,17.96,S
2020-03-07 21:30:00,0.0,15.3,71.2,20.14,S
2020-03-07 21:45:00,0.0,15.18,72.33333333,19.6,S
2020-03-07 22:00:00,0.0,15.0,73.73333333,19.12,S
2020-03-07 22:15:00,0.0,14.82666667,74.86666667,18.34,S
2020-03-07 22:30:00,0.0,14.83333333,74.8,17.62,S
2020-03-07 22:45:00,0.0,14.68,75.0,16.4,S
2020-03-07 23:00:00,0.0,14.55333333,75.2,13.36,S
2020-03-07 23:15:00,0.0,14.34666667,75.93333333,12.76,S
2020-03-07 23:30:00,0.0,14.32666667,76.46666667,11.92,S
2020-03-07 23:45:00,0.0,14.19333333,77.73333333,10.96,S
2020-03-08 00:00:00,0.0,14.12666667,78.26666667,10.36,S
2020-03-08 00:15:00,0.0,14.00666667,79.13333333,10.96,S
2020-03-08 00:30:00,0.0,14.04666667,79.6,13.72,S
2020-03-08 00:45:00,0.0,13.96666667,80.66666667,14.08,S
2020-03-08 01:00:00,0.0,13.79333333,81.4,13.36,S
2020-03-08 01:15:00,0.0,13.76666667,82.06666667,13.0,S
2020-03-08 01:30:00,0.0,13.82666667,81.66666667,11.08,S
2020-03-08 01:45:00,0.0,13.67333333,81.86666667,10.48,S
2020-03-08 02:00:00,0.0,13.73333333,81.0,10.72,S
2020-03-08 02:15:00,0.0,13.64666667,80.66666667,10.96,S
2020-03-08 02:30:00,0.0,13.19333333,82.33333333,12.16,S
2020-03-08 02:45:00,0.0,13.33333333,81.86666667,12.4,S
2020-03-08 03:00:00,0.0,13.14,82.73333333,14.08,S
2020-03-08 03:15:00,0.0,13.44,81.26666667,16.0,S
2020-03-08 03:30:00,0.0,13.42,80.86666667,16.6,S
2020-03-08 03:45:00,0.0,13.50666667,80.0,17.2,S
2020-03-08 04:00:00,0.0,13.33333333,80.13333333,17.08,S
2020-03-08 04:15:00,0.0,13.24,80.8,17.96,S
2020-03-08 04:30:00,0.0,13.16666667,80.86666667,18.34,S
2020-03-08 04:45:00,0.0,13.06666667,81.0,19.14,S
2020-03-08 05:00:00,0.0,13.02,81.06666667,20.2,S
2020-03-08 05:15:00,0.0,12.89333333,81.66666667,21.06,SE
2020-03-08 05:30:00,0.0,12.78,82.0,20.54,SE
2020-03-08 05:45:00,0.0,12.66666667,82.2,19.92,SE
2020-03-08 06:00:00,0.0,12.53333333,82.93333333,17.46,SE
2020-03-08 06:15:00,0.0,12.44666667,83.0,14.92,SE
2020-03-08 06:30:00,0.0,12.40666667,83.0,15.4,SE
2020-03-08 06:45:00,0.0,12.26,83.0,14.8,SE
2020-03-08 07:00:00,0.0,12.24,83.4,15.54,SE
2020-03-08 07:15:00,0.0,12.38,82.73333333,17.5,SE
2020-03-08 07:30:00,0.0,12.51333333,81.93333333,19.9,SE
2020-03-08 07:45:00,0.145,12.82,80.53333333,21.56,SE
2020-03-08 08:00:00,0.0,13.25333333,79.13333333,20.3,SE
2020-03-08 08:15:00,0.0,13.82,77.13333333,19.64,SE
2020-03-08 08:30:00,0.985,14.38666667,74.93333333,19.66,SE
2020-03-08 08:45:00,1.587,14.98666667,71.86666667,19.36,SE
2020-03-08 09:00:00,2.308,15.68666667,69.53333333,20.16,SE
2020-03-08 09:15:00,3.073,16.38666667,66.46666667,20.02,SE
2020-03-08 09:30:00,3.742,17.15333333,63.4,17.0,SE
2020-03-08 09:45:00,4.345,17.82666667,61.6,13.72,SE
2020-03-08 10:00:00,0.0,18.32666667,59.33333333,15.68,SE
2020-03-08 10:15:00,0.0,18.66,58.6,18.02,SE
2020-03-08 10:30:00,5.892,19.34,57.8,16.48,SE
2020-03-08 10:45:00,6.331,19.70666667,56.93333333,14.44,SE
2020-03-08 11:00:00,0.0,19.93333333,56.73333333,12.52,SE
2020-03-08 11:15:00,0.0,20.5,56.06666667,9.946666667,E
2020-03-08 11:30:00,6.154,20.82666667,55.06666667,13.02,E
2020-03-08 11:45:00,4.713,20.76666667,55.53333333,12.13333333,SE
2020-03-08 12:00:00,4.742,20.81333333,55.46666667,13.84,E
2020-03-08 12:15:00,5.324,20.50666667,56.06666667,14.48,SE
2020-03-08 12:30:00,5.433,20.94666667,55.53333333,12.88,SE
2020-03-08 12:45:00,6.606,20.55333333,56.06666667,13.6,S
2020-03-08 13:00:00,4.831,21.04,54.8,12.01333333,SE
2020-03-08 13:15:00,6.377,21.6,52.0,12.85333333,E
2020-03-08 13:30:00,0.0,21.95333333,51.8,13.0,E
2020-03-08 13:45:00,0.0,22.86666667,49.8,14.53333333,E
2020-03-08 14:00:00,6.157,22.96666667,48.66666667,11.77333333,SE
2020-03-08 14:15:00,5.566,23.32666667,47.4,15.64,E
2020-03-08 14:30:00,3.709,23.34,46.4,13.36,E
2020-03-08 14:45:00,7.564,22.34,47.86666667,15.22,SE
2020-03-08 15:00:00,5.059,22.97333333,45.46666667,17.24,SE
2020-03-08 15:15:00,2.572,23.66,43.33333333,15.4,E
2020-03-08 15:30:00,7.188,23.24666667,44.06666667,13.74,SE
2020-03-08 15:45:00,7.215,22.52666667,44.6,16.42,E
2020-03-08 16:00:00,4.562,23.58,42.73333333,17.88,SE
2020-03-08 16:15:00,6.793,23.34666667,42.26666667,12.88,SE
2020-03-08 16:30:00,6.671,24.00666667,40.06666667,14.22,SE
2020-03-08 16:45:00,6.568,23.69333333,41.73333333,19.66,SE
2020-03-08 17:00:00,4.164,23.24666667,42.46666667,14.46,SE
2020-03-08 17:15:00,4.162,23.37333333,45.0,22.48,SE
2020-03-08 17:30:00,5.079,22.25333333,49.73333333,26.16666667,S
2020-03-08 17:45:00,4.361,22.62666667,48.13333333,25.78,SE
2020-03-08 18:00:00,3.625,22.03333333,48.53333333,27.48666667,S
2020-03-08 18:15:00,3.01,21.70666667,49.2,26.5,S
2020-03-08 18:30:00,2.386,21.14666667,48.86666667,30.92666667,S
2020-03-08 18:45:00,1.794,20.61333333,50.0,29.31333333,S
2020-03-08 19:00:00,1.218,20.19333333,50.4,28.26,SE
2020-03-08 19:15:00,0.74,19.60666667,51.4,26.79333333,SE
2020-03-08 19:30:00,0.349,19.0,53.73333333,27.1,SE
2020-03-08 19:45:00,0.114,18.4,55.93333333,28.23333333,SE
2020-03-08 20:00:00,0.0,17.90666667,58.8,28.02,SE
2020-03-08 20:15:00,0.0,17.67333333,59.2,27.82,SE
2020-03-08 20:30:00,0.0,17.42666667,59.13333333,26.76666667,SE
2020-03-08 20:45:00,0.0,17.2,59.73333333,33.72666667,SE
2020-03-08 21:00:00,0.0,16.89333333,61.2,28.06,SE
2020-03-08 21:15:00,0.0,16.54666667,62.8,25.42,SE
2020-03-08 21:30:00,0.0,16.33333333,62.93333333,28.80666667,SE
2020-03-08 21:45:00,0.0,16.09333333,63.0,27.12666667,SE
2020-03-08 22:00:00,0.0,15.88,63.06666667,27.12666667,SE
2020-03-08 22:15:00,0.0,15.72666667,62.86666667,27.72666667,SE
2020-03-08 22:30:00,0.0,15.54666667,62.86666667,27.27333333,SE
2020-03-08 22:45:00,0.0,15.3,63.46666667,25.78,SE
2020-03-08 23:00:00,0.0,15.18,63.8,25.06,SE
2020-03-08 23:15:00,0.0,14.98,64.6,23.26,SE
2020-03-08 23:30:00,0.0,14.8,65.46666667,23.36,SE
2020-03-08 23:45:00,0.0,14.55333333,66.73333333,21.68,SE
2020-03-09 00:00:00,0.0,14.36,68.0,20.28,SE
2020-03-09 00:15:00,0.0,14.16666667,69.0,20.04,SE
2020-03-09 00:30:00,0.0,14.08666667,69.33333333,21.7,SE
2020-03-09 00:45:00,0.0,13.86666667,70.46666667,20.04,SE
2020-03-09 01:00:00,0.0,13.7,71.13333333,19.5,SE
2020-03-09 01:15:00,0.0,13.58666667,71.46666667,20.16,SE
2020-03-09 01:30:00,0.0,13.52666667,71.93333333,20.26,SE
2020-03-09 01:45:00,0.0,13.47333333,71.8,19.0,SE
2020-03-09 02:00:00,0.0,13.04666667,73.33333333,15.64,SE
2020-03-09 02:15:00,0.0,12.72,74.8,14.2,SE
2020-03-09 02:30:00,0.0,12.58,76.0,15.76,SE
2020-03-09 02:45:00,0.0,12.38666667,76.46666667,13.84,SE
2020-03-09 03:00:00,0.0,12.31333333,77.0,14.92,SE
2020-03-09 03:15:00,0.0,12.06,77.66666667,15.52,SE
2020-03-09 03:30:00,0.0,11.96666667,78.06666667,16.24,SE
2020-03-09 03:45:00,0.0,11.86666667,78.2,16.48,SE
2020-03-09 04:00:00,0.0,11.66,79.26666667,15.4,SE
2020-03-09 04:15:00,0.0,11.66666667,80.0,17.7,SE
2020-03-09 04:30:00,0.0,11.68666667,79.93333333,18.34,SE
2020-03-09 04:45:00,0.0,11.65333333,80.06666667,20.82,SE
2020-03-09 05:00:00,0.0,11.62,80.0,21.76,SE
2020-03-09 05:15:00,0.0,11.54666667,80.53333333,20.16,SE
2020-03-09 05:30:00,0.0,11.58,80.33333333,19.74,SE
2020-03-09 05:45:00,0.0,11.57333333,79.93333333,20.54,SE
2020-03-09 06:00:00,0.0,11.65333333,79.33333333,22.24,SE
2020-03-09 06:15:00,0.0,11.74,79.0,22.52,SE
2020-03-09 06:30:00,0.0,11.67333333,79.0,21.68,SE
2020-03-09 06:45:00,0.0,11.64666667,79.46666667,22.5,SE
2020-03-09 07:00:00,0.0,11.63333333,80.0,21.9,SE
2020-03-09 07:15:00,0.0,11.7,79.6,22.54,SE
2020-03-09 07:30:00,0.0,11.86666667,79.2,23.72,SE
2020-03-09 07:45:00,0.128,12.21333333,77.93333333,24.22,SE
2020-03-09 08:00:00,0.213,12.63333333,76.26666667,27.39333333,SE
2020-03-09 08:15:00,0.473,13.17333333,74.2,25.78,SE
2020-03-09 08:30:00,0.972,13.66,71.8,26.62,SE
2020-03-09 08:45:00,1.595,14.26,69.46666667,26.86,SE
2020-03-09 09:00:00,2.328,14.8,67.13333333,27.22,SE
2020-03-09 09:15:00,2.903,15.4,64.73333333,23.72,SE
2020-03-09 09:30:00,3.411,16.22666667,61.33333333,21.5,SE
2020-03-09 09:45:00,4.353,16.97333333,58.06666667,22.14,SE
2020-03-09 10:00:00,4.155,17.59333333,55.6,23.5,SE
2020-03-09 10:15:00,5.491,18.06,54.6,21.52,SE
2020-03-09 10:30:00,5.918,18.79333333,52.2,19.62,SE
2020-03-09 10:45:00,6.367,19.40666667,49.13333333,20.98,SE
2020-03-09 11:00:00,6.808,19.55333333,47.4,21.52,SE
2020-03-09 11:15:00,7.05,19.96666667,46.93333333,22.16,SE
2020-03-09 11:30:00,7.121,20.55333333,46.33333333,20.28,SE
2020-03-09 11:45:00,7.2,21.14666667,43.93333333,18.78,SE
2020-03-09 12:00:00,7.274,21.02,43.8,14.72,SE
2020-03-09 12:15:00,6.434,21.71333333,42.86666667,13.84,SE
2020-03-09 12:30:00,5.801,21.22666667,43.33333333,14.8,SE
2020-03-09 12:45:00,6.082,22.12,41.33333333,15.52,S
2020-03-09 13:00:00,5.411,22.29333333,41.73333333,15.0,SE
2020-03-09 13:15:00,7.51,22.74666667,40.2,13.2,SE
2020-03-09 13:30:00,7.537,22.64,40.0,11.14,SE
2020-03-09 13:45:00,7.547,23.11333333,37.93333333,11.79333333,SE
2020-03-09 14:00:00,7.498,23.39333333,37.26666667,9.746666667,S
2020-03-09 14:15:00,7.549,23.64666667,37.2,15.04,S
2020-03-09 14:30:00,6.911,23.76,36.73333333,18.28,S
2020-03-09 14:45:00,7.596,23.66666667,36.0,14.20666667,SE
2020-03-09 15:00:00,5.515,24.04666667,36.6,19.04,SE
2020-03-09 15:15:00,6.533,23.51333333,38.33333333,19.48,S
2020-03-09 15:30:00,5.732,23.8,37.46666667,18.06,S
2020-03-09 15:45:00,6.097,23.29333333,38.46666667,18.32,SE
2020-03-09 16:00:00,3.677,23.64,37.86666667,22.82,SE
2020-03-09 16:15:00,5.138,23.52666667,37.66666667,17.9,S
2020-03-09 16:30:00,6.592,23.4,37.93333333,20.24,SE
2020-03-09 16:45:00,5.859,23.29333333,38.26666667,19.54,SE
2020-03-09 17:00:00,5.822,22.88666667,38.73333333,19.16,S
2020-03-09 17:15:00,5.28,22.65333333,38.8,18.5,S
2020-03-09 17:30:00,4.601,22.27333333,39.46666667,20.76,S
2020-03-09 17:45:00,2.588,21.74666667,40.13333333,18.72,SE
2020-03-09 18:00:00,2.575,22.1,39.4,20.5,SE
2020-03-09 18:15:00,3.734,21.72,40.0,21.66,SE
2020-03-09 18:30:00,2.545,21.26,40.93333333,20.24,SE
2020-03-09 18:45:00,1.308,20.67333333,42.2,19.26,SE
2020-03-09 19:00:00,0.545,20.00666667,43.46666667,19.9,SE
2020-03-09 19:15:00,0.357,19.47333333,44.46666667,18.28,SE
2020-03-09 19:30:00,0.313,18.99333333,45.66666667,17.9,SE
2020-03-09 19:45:00,0.111,18.6,46.4,19.0,SE
2020-03-09 20:00:00,0.0,18.13333333,47.73333333,19.78,SE
2020-03-09 20:15:00,0.0,17.78,49.4,19.9,SE
2020-03-09 20:30:00,0.0,17.38666667,50.73333333,20.38,SE
2020-03-09 20:45:00,0.0,17.00666667,52.73333333,21.78,SE
2020-03-09 21:00:00,0.0,16.50666667,55.53333333,23.86,SE
2020-03-09 21:15:00,0.0,16.14666667,56.6,21.74,SE
2020-03-09 21:30:00,0.0,15.66,59.06666667,21.3,SE
2020-03-09 21:45:00,0.0,15.18666667,61.6,21.9,SE
2020-03-09 22:00:00,0.0,14.85333333,63.8,25.06,SE
2020-03-09 22:15:00,0.0,14.49333333,66.06666667,25.3,S
2020-03-09 22:30:00,0.0,14.24666667,68.26666667,26.02,S
2020-03-09 22:45:00,0.0,14.02,69.8,26.5,S
2020-03-09 23:00:00,0.0,13.86666667,70.6,25.66,SE
2020-03-09 23:15:00,0.0,13.71333333,71.13333333,24.1,SE
2020-03-09 23:30:00,0.0,13.54666667,71.8,23.98,SE
2020-03-09 23:45:00,0.0,13.46666667,72.06666667,24.58,SE
2020-03-10 00:00:00,0.0,13.38666667,72.0,24.22,SE
2020-03-10 00:15:00,0.0,13.3,72.2,23.26,SE
2020-03-10 00:30:00,0.0,13.16666667,73.0,23.84,SE
2020-03-10 00:45:00,0.0,13.09333333,73.6,23.74,SE
